values	x	y
0.1048072	10.5	14.5
0.1147467	11.5	14.5
0.1246747	12.5	14.5
0.1345903	13.5	14.5
0.1444924	14.5	14.5
0.1543801	15.5	14.5
0.1642523	16.5	14.5
0.1741081	17.5	14.5
0.1839465	18.5	14.5
0.1937665	19.5	14.5
0.2035672	20.5	14.5
0.2133474	21.5	14.5
0.2231064	22.5	14.5
0.232843	23.5	14.5
0.2425563	24.5	14.5
0.2522454	25.5	14.5
0.2619093	26.5	14.5
0.2715469	27.5	14.5
0.2811575	28.5	14.5
0.2907399	29.5	14.5
0.3002932	30.5	14.5
0.3098165	31.5	14.5
0.3193088	32.5	14.5
0.3287692	33.5	14.5
0.3381967	34.5	14.5
0.3475904	35.5	14.5
0.3569493	36.5	14.5
0.3662725	37.5	14.5
0.3755592	38.5	14.5
0.3848082	39.5	14.5
0.3940188	40.5	14.5
0.4031899	41.5	14.5
0.4123208	42.5	14.5
0.4214104	43.5	14.5
0.4304579	44.5	14.5
0.4394623	45.5	14.5
0.4484228	46.5	14.5
0.4573385	47.5	14.5
0.4662084	48.5	14.5
0.4750316	49.5	14.5
0.4838074	50.5	14.5
0.4925348	51.5	14.5
0.501213	52.5	14.5
0.509841	53.5	14.5
0.5184181	54.5	14.5
0.5269433	55.5	14.5
0.5354158	56.5	14.5
0.5438348	57.5	14.5
0.5521994	58.5	14.5
0.5605087	59.5	14.5
0.5687621	60.5	14.5
0.5769585	61.5	14.5
0.5850973	62.5	14.5
0.5931775	63.5	14.5
0.6011984	64.5	14.5
0.6091592	65.5	14.5
0.6170591	66.5	14.5
0.6248973	67.5	14.5
0.632673	68.5	14.5
0.6403854	69.5	14.5
0.6480339	70.5	14.5
0.6556174	71.5	14.5
0.6631355	72.5	14.5
0.6705872	73.5	14.5
0.6779718	74.5	14.5
0.6852887	75.5	14.5
0.692537	76.5	14.5
0.6997161	77.5	14.5
0.7068252	78.5	14.5
0.7138636	79.5	14.5
0.7208306	80.5	14.5
0.7277256	81.5	14.5
0.7345478	82.5	14.5
0.7412965	83.5	14.5
0.7479711	84.5	14.5
0.7545709	85.5	14.5
0.7610953	86.5	14.5
0.7675435	87.5	14.5
0.773915	88.5	14.5
0.7802091	89.5	14.5
0.7864252	90.5	14.5
0.7925626	91.5	14.5
0.7986208	92.5	14.5
0.8045991	93.5	14.5
0.8104969	94.5	14.5
0.8163137	95.5	14.5
0.8220489	96.5	14.5
0.8277019	97.5	14.5
0.8332721	98.5	14.5
0.8387589	99.5	14.5
0.004999979	0.5	13.5
0.01499944	1.5	13.5
0.0249974	2.5	13.5
0.03499286	3.5	13.5
0.04498481	4.5	13.5
0.05497228	5.5	13.5
0.06495424	6.5	13.5
0.07492971	7.5	13.5
0.08489768	8.5	13.5
0.09485717	9.5	13.5
0.1048072	10.5	13.5
0.1147467	11.5	13.5
0.1246747	12.5	13.5
0.1345903	13.5	13.5
0.1444924	14.5	13.5
0.1543801	15.5	13.5
0.1642523	16.5	13.5
0.1741081	17.5	13.5
0.1839465	18.5	13.5
0.1937665	19.5	13.5
0.2035672	20.5	13.5
0.2133474	21.5	13.5
0.2231064	22.5	13.5
0.232843	23.5	13.5
0.2425563	24.5	13.5
0.2522454	25.5	13.5
0.2619093	26.5	13.5
0.2715469	27.5	13.5
0.2811575	28.5	13.5
0.2907399	29.5	13.5
0.3002932	30.5	13.5
0.3098165	31.5	13.5
0.3193088	32.5	13.5
0.3287692	33.5	13.5
0.3381967	34.5	13.5
0.3475904	35.5	13.5
0.3569493	36.5	13.5
0.3662725	37.5	13.5
0.3755592	38.5	13.5
0.3848082	39.5	13.5
0.3940188	40.5	13.5
0.4031899	41.5	13.5
0.4123208	42.5	13.5
0.4214104	43.5	13.5
0.4304579	44.5	13.5
0.4394623	45.5	13.5
0.4484228	46.5	13.5
0.4573385	47.5	13.5
0.4662084	48.5	13.5
0.4750316	49.5	13.5
0.4838074	50.5	13.5
0.4925348	51.5	13.5
0.501213	52.5	13.5
0.509841	53.5	13.5
0.5184181	54.5	13.5
0.5269433	55.5	13.5
0.5354158	56.5	13.5
0.5438348	57.5	13.5
0.5521994	58.5	13.5
0.5605087	59.5	13.5
0.5687621	60.5	13.5
0.5769585	61.5	13.5
0.5850973	62.5	13.5
0.5931775	63.5	13.5
0.6011984	64.5	13.5
0.6091592	65.5	13.5
0.6170591	66.5	13.5
0.6248973	67.5	13.5
0.632673	68.5	13.5
0.6403854	69.5	13.5
0.6480339	70.5	13.5
0.6556174	71.5	13.5
0.6631355	72.5	13.5
0.6705872	73.5	13.5
0.6779718	74.5	13.5
0.6852887	75.5	13.5
0.692537	76.5	13.5
0.6997161	77.5	13.5
0.7068252	78.5	13.5
0.7138636	79.5	13.5
0.7208306	80.5	13.5
0.7277256	81.5	13.5
0.7345478	82.5	13.5
0.7412965	83.5	13.5
0.7479711	84.5	13.5
0.7545709	85.5	13.5
0.7610953	86.5	13.5
0.7675435	87.5	13.5
0.773915	88.5	13.5
0.7802091	89.5	13.5
0.7864252	90.5	13.5
0.7925626	91.5	13.5
0.7986208	92.5	13.5
0.8045991	93.5	13.5
0.8104969	94.5	13.5
0.8163137	95.5	13.5
0.8220489	96.5	13.5
0.8277019	97.5	13.5
0.8332721	98.5	13.5
0.8387589	99.5	13.5
0.004999979	0.5	12.5
0.01499944	1.5	12.5
0.0249974	2.5	12.5
0.03499286	3.5	12.5
0.04498481	4.5	12.5
0.05497228	5.5	12.5
0.06495424	6.5	12.5
0.07492971	7.5	12.5
0.08489768	8.5	12.5
0.09485717	9.5	12.5
0.1048072	10.5	12.5
0.1147467	11.5	12.5
0.1246747	12.5	12.5
0.1345903	13.5	12.5
0.1444924	14.5	12.5
0.1543801	15.5	12.5
0.1642523	16.5	12.5
0.1741081	17.5	12.5
0.1839465	18.5	12.5
0.1937665	19.5	12.5
0.2035672	20.5	12.5
0.2133474	21.5	12.5
0.2231064	22.5	12.5
0.232843	23.5	12.5
0.2425563	24.5	12.5
0.2522454	25.5	12.5
0.2619093	26.5	12.5
0.2715469	27.5	12.5
0.2811575	28.5	12.5
0.2907399	29.5	12.5
0.3002932	30.5	12.5
0.3098165	31.5	12.5
0.3193088	32.5	12.5
0.3287692	33.5	12.5
0.3381967	34.5	12.5
0.3475904	35.5	12.5
0.3569493	36.5	12.5
0.3662725	37.5	12.5
0.3755592	38.5	12.5
0.3848082	39.5	12.5
0.3940188	40.5	12.5
0.4031899	41.5	12.5
0.4123208	42.5	12.5
0.4214104	43.5	12.5
0.4304579	44.5	12.5
0.4394623	45.5	12.5
0.4484228	46.5	12.5
0.4573385	47.5	12.5
0.4662084	48.5	12.5
0.4750316	49.5	12.5
0.4838074	50.5	12.5
0.4925348	51.5	12.5
0.501213	52.5	12.5
0.509841	53.5	12.5
0.5184181	54.5	12.5
0.5269433	55.5	12.5
0.5354158	56.5	12.5
0.5438348	57.5	12.5
0.5521994	58.5	12.5
0.5605087	59.5	12.5
0.5687621	60.5	12.5
0.5769585	61.5	12.5
0.5850973	62.5	12.5
0.5931775	63.5	12.5
0.6011984	64.5	12.5
0.6091592	65.5	12.5
0.6170591	66.5	12.5
0.6248973	67.5	12.5
0.632673	68.5	12.5
0.6403854	69.5	12.5
0.6480339	70.5	12.5
0.6556174	71.5	12.5
0.6631355	72.5	12.5
0.6705872	73.5	12.5
0.6779718	74.5	12.5
0.6852887	75.5	12.5
0.692537	76.5	12.5
0.6997161	77.5	12.5
0.7068252	78.5	12.5
0.7138636	79.5	12.5
0.7208306	80.5	12.5
0.7277256	81.5	12.5
0.7345478	82.5	12.5
0.7412965	83.5	12.5
0.7479711	84.5	12.5
0.7545709	85.5	12.5
0.7610953	86.5	12.5
0.7675435	87.5	12.5
0.773915	88.5	12.5
0.7802091	89.5	12.5
0.7864252	90.5	12.5
0.7925626	91.5	12.5
0.7986208	92.5	12.5
0.8045991	93.5	12.5
0.8104969	94.5	12.5
0.8163137	95.5	12.5
0.8220489	96.5	12.5
0.8277019	97.5	12.5
0.8332721	98.5	12.5
0.8387589	99.5	12.5
0.004999979	0.5	11.5
0.01499944	1.5	11.5
0.0249974	2.5	11.5
0.03499286	3.5	11.5
0.04498481	4.5	11.5
0.05497228	5.5	11.5
0.06495424	6.5	11.5
0.07492971	7.5	11.5
0.08489768	8.5	11.5
0.09485717	9.5	11.5
0.1048072	10.5	11.5
0.1147467	11.5	11.5
0.1246747	12.5	11.5
0.1345903	13.5	11.5
0.1444924	14.5	11.5
0.1543801	15.5	11.5
0.1642523	16.5	11.5
0.1741081	17.5	11.5
0.1839465	18.5	11.5
0.1937665	19.5	11.5
0.2035672	20.5	11.5
0.2133474	21.5	11.5
0.2231064	22.5	11.5
0.232843	23.5	11.5
0.2425563	24.5	11.5
0.2522454	25.5	11.5
0.2619093	26.5	11.5
0.2715469	27.5	11.5
0.2811575	28.5	11.5
0.2907399	29.5	11.5
0.3002932	30.5	11.5
0.3098165	31.5	11.5
0.3193088	32.5	11.5
0.3287692	33.5	11.5
0.3381967	34.5	11.5
0.3475904	35.5	11.5
0.3569493	36.5	11.5
0.3662725	37.5	11.5
0.3755592	38.5	11.5
0.3848082	39.5	11.5
0.3940188	40.5	11.5
0.4031899	41.5	11.5
0.4123208	42.5	11.5
0.4214104	43.5	11.5
0.4304579	44.5	11.5
0.4394623	45.5	11.5
0.4484228	46.5	11.5
0.4573385	47.5	11.5
0.4662084	48.5	11.5
0.4750316	49.5	11.5
0.4838074	50.5	11.5
0.4925348	51.5	11.5
0.501213	52.5	11.5
0.509841	53.5	11.5
0.5184181	54.5	11.5
0.5269433	55.5	11.5
0.5354158	56.5	11.5
0.5438348	57.5	11.5
0.5521994	58.5	11.5
0.5605087	59.5	11.5
0.5687621	60.5	11.5
0.5769585	61.5	11.5
0.5850973	62.5	11.5
0.5931775	63.5	11.5
0.6011984	64.5	11.5
0.6091592	65.5	11.5
0.6170591	66.5	11.5
0.6248973	67.5	11.5
0.632673	68.5	11.5
0.6403854	69.5	11.5
0.6480339	70.5	11.5
0.6556174	71.5	11.5
0.6631355	72.5	11.5
0.6705872	73.5	11.5
0.6779718	74.5	11.5
0.6852887	75.5	11.5
0.692537	76.5	11.5
0.6997161	77.5	11.5
0.7068252	78.5	11.5
0.7138636	79.5	11.5
0.7208306	80.5	11.5
0.7277256	81.5	11.5
0.7345478	82.5	11.5
0.7412965	83.5	11.5
0.7479711	84.5	11.5
0.7545709	85.5	11.5
0.7610953	86.5	11.5
0.7675435	87.5	11.5
0.773915	88.5	11.5
0.7802091	89.5	11.5
0.7864252	90.5	11.5
0.7925626	91.5	11.5
0.7986208	92.5	11.5
0.8045991	93.5	11.5
0.8104969	94.5	11.5
0.8163137	95.5	11.5
0.8220489	96.5	11.5
0.8277019	97.5	11.5
0.8332721	98.5	11.5
0.8387589	99.5	11.5
0.004999979	0.5	10.5
0.01499944	1.5	10.5
0.0249974	2.5	10.5
0.03499286	3.5	10.5
0.04498481	4.5	10.5
0.05497228	5.5	10.5
0.06495424	6.5	10.5
0.07492971	7.5	10.5
0.08489768	8.5	10.5
0.09485717	9.5	10.5
0.1048072	10.5	10.5
0.1147467	11.5	10.5
0.1246747	12.5	10.5
0.1345903	13.5	10.5
0.1444924	14.5	10.5
0.1543801	15.5	10.5
0.1642523	16.5	10.5
0.1741081	17.5	10.5
0.1839465	18.5	10.5
0.1937665	19.5	10.5
0.2035672	20.5	10.5
0.2133474	21.5	10.5
0.2231064	22.5	10.5
0.232843	23.5	10.5
0.2425563	24.5	10.5
0.2522454	25.5	10.5
0.2619093	26.5	10.5
0.2715469	27.5	10.5
0.2811575	28.5	10.5
0.2907399	29.5	10.5
0.3002932	30.5	10.5
0.3098165	31.5	10.5
0.3193088	32.5	10.5
0.3287692	33.5	10.5
0.3381967	34.5	10.5
0.3475904	35.5	10.5
0.3569493	36.5	10.5
0.3662725	37.5	10.5
0.3755592	38.5	10.5
0.3848082	39.5	10.5
0.3940188	40.5	10.5
0.4031899	41.5	10.5
0.4123208	42.5	10.5
0.4214104	43.5	10.5
0.4304579	44.5	10.5
0.4394623	45.5	10.5
0.4484228	46.5	10.5
0.4573385	47.5	10.5
0.4662084	48.5	10.5
0.4750316	49.5	10.5
0.4838074	50.5	10.5
0.4925348	51.5	10.5
0.501213	52.5	10.5
0.509841	53.5	10.5
0.5184181	54.5	10.5
0.5269433	55.5	10.5
0.5354158	56.5	10.5
0.5438348	57.5	10.5
0.5521994	58.5	10.5
0.5605087	59.5	10.5
0.5687621	60.5	10.5
0.5769585	61.5	10.5
0.5850973	62.5	10.5
0.5931775	63.5	10.5
0.6011984	64.5	10.5
0.6091592	65.5	10.5
0.6170591	66.5	10.5
0.6248973	67.5	10.5
0.632673	68.5	10.5
0.6403854	69.5	10.5
0.6480339	70.5	10.5
0.6556174	71.5	10.5
0.6631355	72.5	10.5
0.6705872	73.5	10.5
0.6779718	74.5	10.5
0.6852887	75.5	10.5
0.692537	76.5	10.5
0.6997161	77.5	10.5
0.7068252	78.5	10.5
0.7138636	79.5	10.5
0.7208306	80.5	10.5
0.7277256	81.5	10.5
0.7345478	82.5	10.5
0.7412965	83.5	10.5
0.7479711	84.5	10.5
0.7545709	85.5	10.5
0.7610953	86.5	10.5
0.7675435	87.5	10.5
0.773915	88.5	10.5
0.7802091	89.5	10.5
0.7864252	90.5	10.5
0.7925626	91.5	10.5
0.7986208	92.5	10.5
0.8045991	93.5	10.5
0.8104969	94.5	10.5
0.8163137	95.5	10.5
0.8220489	96.5	10.5
0.8277019	97.5	10.5
0.8332721	98.5	10.5
0.8387589	99.5	10.5
0.004999979	0.5	9.5
0.01499944	1.5	9.5
0.0249974	2.5	9.5
0.03499286	3.5	9.5
0.04498481	4.5	9.5
0.05497228	5.5	9.5
0.06495424	6.5	9.5
0.07492971	7.5	9.5
0.08489768	8.5	9.5
0.09485717	9.5	9.5
0.1048072	10.5	9.5
0.1147467	11.5	9.5
0.1246747	12.5	9.5
0.1345903	13.5	9.5
0.1444924	14.5	9.5
0.1543801	15.5	9.5
0.1642523	16.5	9.5
0.1741081	17.5	9.5
0.1839465	18.5	9.5
0.1937665	19.5	9.5
0.2035672	20.5	9.5
0.2133474	21.5	9.5
0.2231064	22.5	9.5
0.232843	23.5	9.5
0.2425563	24.5	9.5
0.2522454	25.5	9.5
0.2619093	26.5	9.5
0.2715469	27.5	9.5
0.2811575	28.5	9.5
0.2907399	29.5	9.5
0.3002932	30.5	9.5
0.3098165	31.5	9.5
0.3193088	32.5	9.5
0.3287692	33.5	9.5
0.3381967	34.5	9.5
0.3475904	35.5	9.5
0.3569493	36.5	9.5
0.3662725	37.5	9.5
0.3755592	38.5	9.5
0.3848082	39.5	9.5
0.3940188	40.5	9.5
0.4031899	41.5	9.5
0.4123208	42.5	9.5
0.4214104	43.5	9.5
0.4304579	44.5	9.5
0.4394623	45.5	9.5
0.4484228	46.5	9.5
0.4573385	47.5	9.5
0.4662084	48.5	9.5
0.4750316	49.5	9.5
0.4838074	50.5	9.5
0.4925348	51.5	9.5
0.501213	52.5	9.5
0.509841	53.5	9.5
0.5184181	54.5	9.5
0.5269433	55.5	9.5
0.5354158	56.5	9.5
0.5438348	57.5	9.5
0.5521994	58.5	9.5
0.5605087	59.5	9.5
0.5687621	60.5	9.5
0.5769585	61.5	9.5
0.5850973	62.5	9.5
0.5931775	63.5	9.5
0.6011984	64.5	9.5
0.6091592	65.5	9.5
0.6170591	66.5	9.5
0.6248973	67.5	9.5
0.632673	68.5	9.5
0.6403854	69.5	9.5
0.6480339	70.5	9.5
0.6556174	71.5	9.5
0.6631355	72.5	9.5
0.6705872	73.5	9.5
0.6779718	74.5	9.5
0.6852887	75.5	9.5
0.692537	76.5	9.5
0.6997161	77.5	9.5
0.7068252	78.5	9.5
0.7138636	79.5	9.5
0.7208306	80.5	9.5
0.7277256	81.5	9.5
0.7345478	82.5	9.5
0.7412965	83.5	9.5
0.7479711	84.5	9.5
0.7545709	85.5	9.5
0.7610953	86.5	9.5
0.7675435	87.5	9.5
0.773915	88.5	9.5
0.7802091	89.5	9.5
0.7864252	90.5	9.5
0.7925626	91.5	9.5
0.7986208	92.5	9.5
0.8045991	93.5	9.5
0.8104969	94.5	9.5
0.8163137	95.5	9.5
0.8220489	96.5	9.5
0.8277019	97.5	9.5
0.8332721	98.5	9.5
0.8387589	99.5	9.5
0.004999979	0.5	8.5
0.01499944	1.5	8.5
0.0249974	2.5	8.5
0.03499286	3.5	8.5
0.04498481	4.5	8.5
0.05497228	5.5	8.5
0.06495424	6.5	8.5
0.07492971	7.5	8.5
0.08489768	8.5	8.5
0.09485717	9.5	8.5
0.1048072	10.5	8.5
0.1147467	11.5	8.5
0.1246747	12.5	8.5
0.1345903	13.5	8.5
0.1444924	14.5	8.5
0.1543801	15.5	8.5
0.1642523	16.5	8.5
0.1741081	17.5	8.5
0.1839465	18.5	8.5
0.1937665	19.5	8.5
0.2035672	20.5	8.5
0.2133474	21.5	8.5
0.2231064	22.5	8.5
0.232843	23.5	8.5
0.2425563	24.5	8.5
0.2522454	25.5	8.5
0.2619093	26.5	8.5
0.2715469	27.5	8.5
0.2811575	28.5	8.5
0.2907399	29.5	8.5
0.3002932	30.5	8.5
0.3098165	31.5	8.5
0.3193088	32.5	8.5
0.3287692	33.5	8.5
0.3381967	34.5	8.5
0.3475904	35.5	8.5
0.3569493	36.5	8.5
0.3662725	37.5	8.5
0.3755592	38.5	8.5
0.3848082	39.5	8.5
0.3940188	40.5	8.5
0.4031899	41.5	8.5
0.4123208	42.5	8.5
0.4214104	43.5	8.5
0.4304579	44.5	8.5
0.4394623	45.5	8.5
0.4484228	46.5	8.5
0.4573385	47.5	8.5
0.4662084	48.5	8.5
0.4750316	49.5	8.5
0.4838074	50.5	8.5
0.4925348	51.5	8.5
0.501213	52.5	8.5
0.509841	53.5	8.5
0.5184181	54.5	8.5
0.5269433	55.5	8.5
0.5354158	56.5	8.5
0.5438348	57.5	8.5
0.5521994	58.5	8.5
0.5605087	59.5	8.5
0.5687621	60.5	8.5
0.5769585	61.5	8.5
0.5850973	62.5	8.5
0.5931775	63.5	8.5
0.6011984	64.5	8.5
0.6091592	65.5	8.5
0.6170591	66.5	8.5
0.6248973	67.5	8.5
0.632673	68.5	8.5
0.6403854	69.5	8.5
0.6480339	70.5	8.5
0.6556174	71.5	8.5
0.6631355	72.5	8.5
0.6705872	73.5	8.5
0.6779718	74.5	8.5
0.6852887	75.5	8.5
0.692537	76.5	8.5
0.6997161	77.5	8.5
0.7068252	78.5	8.5
0.7138636	79.5	8.5
0.7208306	80.5	8.5
0.7277256	81.5	8.5
0.7345478	82.5	8.5
0.7412965	83.5	8.5
0.7479711	84.5	8.5
0.7545709	85.5	8.5
0.7610953	86.5	8.5
0.7675435	87.5	8.5
0.773915	88.5	8.5
0.7802091	89.5	8.5
0.7864252	90.5	8.5
0.7925626	91.5	8.5
0.7986208	92.5	8.5
0.8045991	93.5	8.5
0.8104969	94.5	8.5
0.8163137	95.5	8.5
0.8220489	96.5	8.5
0.8277019	97.5	8.5
0.8332721	98.5	8.5
0.8387589	99.5	8.5
0.004999979	0.5	7.5
0.01499944	1.5	7.5
0.0249974	2.5	7.5
0.03499286	3.5	7.5
0.04498481	4.5	7.5
0.05497228	5.5	7.5
0.06495424	6.5	7.5
0.07492971	7.5	7.5
0.08489768	8.5	7.5
0.09485717	9.5	7.5
0.1048072	10.5	7.5
0.1147467	11.5	7.5
0.1246747	12.5	7.5
0.1345903	13.5	7.5
0.1444924	14.5	7.5
0.1543801	15.5	7.5
0.1642523	16.5	7.5
0.1741081	17.5	7.5
0.1839465	18.5	7.5
0.1937665	19.5	7.5
0.2035672	20.5	7.5
0.2133474	21.5	7.5
0.2231064	22.5	7.5
0.232843	23.5	7.5
0.2425563	24.5	7.5
0.2522454	25.5	7.5
0.2619093	26.5	7.5
0.2715469	27.5	7.5
0.2811575	28.5	7.5
0.2907399	29.5	7.5
0.3002932	30.5	7.5
0.3098165	31.5	7.5
0.3193088	32.5	7.5
0.3287692	33.5	7.5
0.3381967	34.5	7.5
0.3475904	35.5	7.5
0.3569493	36.5	7.5
0.3662725	37.5	7.5
0.3755592	38.5	7.5
0.3848082	39.5	7.5
0.3940188	40.5	7.5
0.4031899	41.5	7.5
0.4123208	42.5	7.5
0.4214104	43.5	7.5
0.4304579	44.5	7.5
0.4394623	45.5	7.5
0.4484228	46.5	7.5
0.4573385	47.5	7.5
0.4662084	48.5	7.5
0.4750316	49.5	7.5
0.4838074	50.5	7.5
0.4925348	51.5	7.5
0.501213	52.5	7.5
0.509841	53.5	7.5
0.5184181	54.5	7.5
0.5269433	55.5	7.5
0.5354158	56.5	7.5
0.5438348	57.5	7.5
0.5521994	58.5	7.5
0.5605087	59.5	7.5
0.5687621	60.5	7.5
0.5769585	61.5	7.5
0.5850973	62.5	7.5
0.5931775	63.5	7.5
0.6011984	64.5	7.5
0.6091592	65.5	7.5
0.6170591	66.5	7.5
0.6248973	67.5	7.5
0.632673	68.5	7.5
0.6403854	69.5	7.5
0.6480339	70.5	7.5
0.6556174	71.5	7.5
0.6631355	72.5	7.5
0.6705872	73.5	7.5
0.6779718	74.5	7.5
0.6852887	75.5	7.5
0.692537	76.5	7.5
0.6997161	77.5	7.5
0.7068252	78.5	7.5
0.7138636	79.5	7.5
0.7208306	80.5	7.5
0.7277256	81.5	7.5
0.7345478	82.5	7.5
0.7412965	83.5	7.5
0.7479711	84.5	7.5
0.7545709	85.5	7.5
0.7610953	86.5	7.5
0.7675435	87.5	7.5
0.773915	88.5	7.5
0.7802091	89.5	7.5
0.7864252	90.5	7.5
0.7925626	91.5	7.5
0.7986208	92.5	7.5
0.8045991	93.5	7.5
0.8104969	94.5	7.5
0.8163137	95.5	7.5
0.8220489	96.5	7.5
0.8277019	97.5	7.5
0.8332721	98.5	7.5
0.8387589	99.5	7.5
0.004999979	0.5	6.5
0.01499944	1.5	6.5
0.0249974	2.5	6.5
0.03499286	3.5	6.5
0.04498481	4.5	6.5
0.05497228	5.5	6.5
0.06495424	6.5	6.5
0.07492971	7.5	6.5
0.08489768	8.5	6.5
0.09485717	9.5	6.5
0.1048072	10.5	6.5
0.1147467	11.5	6.5
0.1246747	12.5	6.5
0.1345903	13.5	6.5
0.1444924	14.5	6.5
0.1543801	15.5	6.5
0.1642523	16.5	6.5
0.1741081	17.5	6.5
0.1839465	18.5	6.5
0.1937665	19.5	6.5
0.2035672	20.5	6.5
0.2133474	21.5	6.5
0.2231064	22.5	6.5
0.232843	23.5	6.5
0.2425563	24.5	6.5
0.2522454	25.5	6.5
0.2619093	26.5	6.5
0.2715469	27.5	6.5
0.2811575	28.5	6.5
0.2907399	29.5	6.5
0.3002932	30.5	6.5
0.3098165	31.5	6.5
0.3193088	32.5	6.5
0.3287692	33.5	6.5
0.3381967	34.5	6.5
0.3475904	35.5	6.5
0.3569493	36.5	6.5
0.3662725	37.5	6.5
0.3755592	38.5	6.5
0.3848082	39.5	6.5
0.3940188	40.5	6.5
0.4031899	41.5	6.5
0.4123208	42.5	6.5
0.4214104	43.5	6.5
0.4304579	44.5	6.5
0.4394623	45.5	6.5
0.4484228	46.5	6.5
0.4573385	47.5	6.5
0.4662084	48.5	6.5
0.4750316	49.5	6.5
0.4838074	50.5	6.5
0.4925348	51.5	6.5
0.501213	52.5	6.5
0.509841	53.5	6.5
0.5184181	54.5	6.5
0.5269433	55.5	6.5
0.5354158	56.5	6.5
0.5438348	57.5	6.5
0.5521994	58.5	6.5
0.5605087	59.5	6.5
0.5687621	60.5	6.5
0.5769585	61.5	6.5
0.5850973	62.5	6.5
0.5931775	63.5	6.5
0.6011984	64.5	6.5
0.6091592	65.5	6.5
0.6170591	66.5	6.5
0.6248973	67.5	6.5
0.632673	68.5	6.5
0.6403854	69.5	6.5
0.6480339	70.5	6.5
0.6556174	71.5	6.5
0.6631355	72.5	6.5
0.6705872	73.5	6.5
0.6779718	74.5	6.5
0.6852887	75.5	6.5
0.692537	76.5	6.5
0.6997161	77.5	6.5
0.7068252	78.5	6.5
0.7138636	79.5	6.5
0.7208306	80.5	6.5
0.7277256	81.5	6.5
0.7345478	82.5	6.5
0.7412965	83.5	6.5
0.7479711	84.5	6.5
0.7545709	85.5	6.5
0.7610953	86.5	6.5
0.7675435	87.5	6.5
0.773915	88.5	6.5
0.7802091	89.5	6.5
0.7864252	90.5	6.5
0.7925626	91.5	6.5
0.7986208	92.5	6.5
0.8045991	93.5	6.5
0.8104969	94.5	6.5
0.8163137	95.5	6.5
0.8220489	96.5	6.5
0.8277019	97.5	6.5
0.8332721	98.5	6.5
0.8387589	99.5	6.5
0.004999979	0.5	5.5
0.01499944	1.5	5.5
0.0249974	2.5	5.5
0.03499286	3.5	5.5
0.04498481	4.5	5.5
0.05497228	5.5	5.5
0.06495424	6.5	5.5
0.07492971	7.5	5.5
0.08489768	8.5	5.5
0.09485717	9.5	5.5
0.1048072	10.5	5.5
0.1147467	11.5	5.5
0.1246747	12.5	5.5
0.1345903	13.5	5.5
0.1444924	14.5	5.5
0.1543801	15.5	5.5
0.1642523	16.5	5.5
0.1741081	17.5	5.5
0.1839465	18.5	5.5
0.1937665	19.5	5.5
0.2035672	20.5	5.5
0.2133474	21.5	5.5
0.2231064	22.5	5.5
0.232843	23.5	5.5
0.2425563	24.5	5.5
0.2522454	25.5	5.5
0.2619093	26.5	5.5
0.2715469	27.5	5.5
0.2811575	28.5	5.5
0.2907399	29.5	5.5
0.3002932	30.5	5.5
0.3098165	31.5	5.5
0.3193088	32.5	5.5
0.3287692	33.5	5.5
0.3381967	34.5	5.5
0.3475904	35.5	5.5
0.3569493	36.5	5.5
0.3662725	37.5	5.5
0.3755592	38.5	5.5
0.3848082	39.5	5.5
0.3940188	40.5	5.5
0.4031899	41.5	5.5
0.4123208	42.5	5.5
0.4214104	43.5	5.5
0.4304579	44.5	5.5
0.4394623	45.5	5.5
0.4484228	46.5	5.5
0.4573385	47.5	5.5
0.4662084	48.5	5.5
0.4750316	49.5	5.5
0.4838074	50.5	5.5
0.4925348	51.5	5.5
0.501213	52.5	5.5
0.509841	53.5	5.5
0.5184181	54.5	5.5
0.5269433	55.5	5.5
0.5354158	56.5	5.5
0.5438348	57.5	5.5
0.5521994	58.5	5.5
0.5605087	59.5	5.5
0.5687621	60.5	5.5
0.5769585	61.5	5.5
0.5850973	62.5	5.5
0.5931775	63.5	5.5
0.6011984	64.5	5.5
0.6091592	65.5	5.5
0.6170591	66.5	5.5
0.6248973	67.5	5.5
0.632673	68.5	5.5
0.6403854	69.5	5.5
0.6480339	70.5	5.5
0.6556174	71.5	5.5
0.6631355	72.5	5.5
0.6705872	73.5	5.5
0.6779718	74.5	5.5
0.6852887	75.5	5.5
0.692537	76.5	5.5
0.6997161	77.5	5.5
0.7068252	78.5	5.5
0.7138636	79.5	5.5
0.7208306	80.5	5.5
0.7277256	81.5	5.5
0.7345478	82.5	5.5
0.7412965	83.5	5.5
0.7479711	84.5	5.5
0.7545709	85.5	5.5
0.7610953	86.5	5.5
0.7675435	87.5	5.5
0.773915	88.5	5.5
0.7802091	89.5	5.5
0.7864252	90.5	5.5
0.7925626	91.5	5.5
0.7986208	92.5	5.5
0.8045991	93.5	5.5
0.8104969	94.5	5.5
0.8163137	95.5	5.5
0.8220489	96.5	5.5
0.8277019	97.5	5.5
0.8332721	98.5	5.5
0.8387589	99.5	5.5
0.004999979	0.5	4.5
0.01499944	1.5	4.5
0.0249974	2.5	4.5
0.03499286	3.5	4.5
0.04498481	4.5	4.5
0.05497228	5.5	4.5
0.06495424	6.5	4.5
0.07492971	7.5	4.5
0.08489768	8.5	4.5
0.09485717	9.5	4.5
0.1048072	10.5	4.5
0.1147467	11.5	4.5
0.1246747	12.5	4.5
